9,Main Prem Ki Diwani Hoon,"82,995",Yash Raj,-48,2,34,"318,544"
10,Piglet's Big Movie,"72,844",BVI,220,2,111,"117,629"
11,Dark Blue,"70,049",Momentum,,1,62,"70,049"
12,Kangaroo Jack,"56,158",Warner,-9,8,249,"3,162,491"
13,Dumb and Dumberer: When Harry,"45,723",Entertainment,-60,4,191,"1,660,266"
14,Ripley's Game,"44,096",Entertainment,320,6,74,"917,414"
15,Etre et Avoir,"39,463",Metro,32,3,12,"162,300"
,,,,,,,
,Total,"8,667,450",,,,"3,240","70,972,450"
,,,,,,,
24,I Capture the Castle,"10,908",Momentum,107,9,27,"899,182"
31,Johnny English,"8,374",UIP,-28,13,48,"19,247,225"
35,Feardotcom,"5,188",Col/TriStar,-78,2,27,"49,784"
37,Hoover Street Revival,"3,423",Metro Tartan,,1,9,"3,423"
54,In this World,267,ICA Projects,-51,15,3,"142,345"
62,I'll Be There,35,Warner,-97,3,1,"28,176"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,,,,,,,
,"The figure for ""Charlie's Angels: Full Throttle"" includes £374,123 from 428 previews",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""Bruce Almighty"" is 35%",,,,,,
,,,,,,,
,The weekend is 18% down on last weekend but 5% up on the same weekend last year,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Jul 11 to Jul 13 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Charlie's Angels: Full Throttle,"1,581,273",Col/TriStar,-52,2,475,"6,523,248"
2,Bruce Almighty,"1,518,232",BVI,-53,3,439,"16,423,840"
3,Daddy Day Care,"796,259",Col/TriStar,,1,404,"796,259"
4,Veronica Guerin,"271,996",BVI,,1,53,"271,996"
5,2 Fast 2 Furious,"225,229",UIP,-64,4,339,"6,720,986"
6,The Matrix Reloaded,"121,955",Warner,-61,8,208,"32,069,708"
7,Whale Rider,"121,610",Icon,,1,56,"121,610"
8,The In-Laws,"108,031",Warner,,1,237,"108,031"
9,Wrong Turn ,"87,395",Pathe,-68,3,187,"1,187,564"
10,Identity,"57,043",Col/TriStar,-72,5,124,"3,099,720"
11,Piglet's Big Movie,"52,977",BVI,-27,3,116,"253,380"
12,Nicholas Nickleby,"43,792",20th Fox,-76,3,158,"826,126"
13,Main Prem Ki Diwani Hoon,"37,437",Yash Raj,-55,3,32,"402,211"
14,Etre et Avoir,"28,450",Metro Tartan,-28,4,12,"247,648"
15,Anger Management,"27,888",Col/TriStar,-79,6,92,"5,670,260"
,,,,,,,
,Total,"5,079,567",,,,"2,932","74,722,587"
,,,,,,,
18,Ripley's Game,"15,689",Entertainment,-64,7,62,"970,742"
22,Johnny English,"7,613",UIP,-9,14,69,"19,262,206"
39,I Capture the Castle,"3,158",Momentum,-71,10,15,"918,044"
46,Hoover Street Revival,"1,071",Metro Tartan,-69,2,6,"7,304"
66,In this World,25,ICA Projects,-91,16,1,"144,059"
67,Otherworld,10,Miracle Comms,-96,3,1,"1,260"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,,,,,,,
,"The fall-off rate without previews for ""Charlie's Angels:Full Throttle"" is 45%",,,,,,
,,,,,,,
,"The figure for ""Veronica Guerin"" includes £35,267 from 49 previews (ROI release)",,,,,,
,,,,,,,
,"The figure for ""Whale Rider"" includes £3,401 from 16 previews",,,,,,
,,,,,,,
,"The weekend is 41% down on last weekend, and 52% down on the same weekend last year",,,,,,
,,,,,,,
,It ranks 47th out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Jul 18 to Jul 20 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,The Hulk,"3,529,440",UIP,,1,500,"3,529,440"
2,Bruce Almighty,"1,260,838",BVI,-17,4,429,"18,683,672"
3,Charlie's Angels: Full Throttle,"1,187,152",Col/TriStar,-25,3,441,"8,792,163"
4,Daddy Day Care,"767,414",Col/TriStar,-4,2,407,"2,094,274"
5,Piglet's Big Movie,"301,493",BVI,469,4,403,"607,286"
6,Veronica Guerin,"252,502",BVI,-7,2,55,"825,453"
7,2 Fast 2 Furious,"165,267",UIP,-27,5,241,"7,087,350"
8,Whale Rider,"150,609",Icon,24,2,61,"390,022"
9,Buffalo Soldiers,"113,664",Pathe,,1,37,"113,664"
10,The Matrix Reloaded,"101,609",Warner,-17,9,109,"32,307,030"
11,Brown Sugar,"90,877",20th Fox,,1,84,"90,877"
12,Wrong Turn ,"77,177",Pathe,-12,4,134,"1,352,675"
13,Four Feathers,"61,800",BVI,,1,143,"61,800"
14,Identity,"38,739",Col/TriStar,-32,6,58,"3,197,662"
15,The In-Laws,"33,377",Warner,-69,2,113,"245,271"
,,,,,,,
,Total,"8,131,958",,,,"3,215","79,378,639"
,,,,,,,
18,Nicholas Nickleby,"27,739",20th Fox,-37,4,67,"924,610"
23,Ripley's Game,"10,256",Entertainment,-35,8,17,"999,305"
27,Johnny English,"6,200",UIP,-19,15,68,"19,273,078"
39,Max,"3,041",Pathe,33,5,11,"83,491"
45,I Capture the Castle,"2,069",Momentum,-35,11,4,"924,355"
54,In this World,860,ICA,3340,17,2,"145,313"
59,Hoover Street Revival,500,Metro Tartan,-53,3,4,"10,388"
62,The Magdalene Sisters,239,Momentum,,39,1,"2,138,010"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,,,,,,,
,"The figure for ""The Hulk"" includes £1,317,787 from 450 previews",,,,,,
,,,,,,,
,"""Whale Rider"" increased by 27% without the preview figure",,,,,,
,,,,,,,
,"The weekend is 60% up on last weekend, and is the unchanged from the same weekend last year",,,,,,
,,,,,,,
,It ranks 28th out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Jul 25 to Jul 27 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,The Hulk,"1,384,426",UIP,-61,2,500,"6,494,942"
2,Bruce Almighty,"1,198,544",BVI,-5,5,418,"20,999,344"
3,Charlie's Angels: Full Throttle,"963,389",Col/TriStar,-19,4,411,"10,790,751"
4,Sinbad,"828,550",UIP,,1,392,"828,550"
5,Daddy Day Care,"754,644",Col/TriStar,-2,3,398,"3,717,319"
6,Agent Cody Banks,"534,312",Fox,,1,363,"534,312"
7,Piglet's Big Movie,"483,354",BVI,60,5,416,"1,508,044"
8,Veronica Guerin,"251,529",BVI,0,3,56,"1,375,834"
9,Buffalo Soldiers,"168,950",Pathe,49,2,46,"400,190"
10,2 Fast 2 Furious,"149,043",UIP,-10,6,186,"7,403,287"
11,Whale Rider,"145,690",Icon,-3,3,61,"687,531"
12,"Good Bye, Lenin!","135,311",UGC,,1,26,"135,311"
13,The Matrix Reloaded,"107,316",Warner,6,10,80,"32,510,686"
14,Wrong Turn ,"76,789",Pathe,-1,5,111,"1,488,060"
15,Brown Sugar,"64,368",20th Fox,-29,2,72,"220,295"
,,,,,,,
,Total,"7,246,215",,,,"3,536","89,094,456"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,,,,,,,
,"The fall-off rate without previews for ""The Hulk"" is 37%",,,,,,
,,,,,,,
,"The figure for ""Sinbad"" includes £154,927 from 325 previews",,,,,,
,,,,,,,
,"The figure for ""Agent Cody Banks"" includes £76,971 from 294 previews",,,,,,
,,,,,,,
,"The figure for ""Good Bye, Lenin!"" includes £8,643 from 12 previews",,,,,,
,,,,,,,
,The weekend is 11% down on last weekend and 25% down on the same weekend last year,,,,,,
,,,,,,,
,It ranks 36th out of the last 52 weeks,,,,,,
,,,,,,,
,Weekend Box Office Results Aug 1 to Aug 3 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Terminator 3: Rise of the Machines,"6,080,369",Col/TriStar,,1,478,"6,080,369"
2,"Legally Blonde 2: Red, White and Blonde","1,546,483",20th Fox,,1,351,"1,546,483"
3,Spy Kids 3D Game Over,"979,374",BVI,,1,377,"979,374"
4,Bruce Almighty,"485,071",BVI,-60,6,357,"22,523,667"
5,Veronica Guerin,"348,026",BVI,38,4,254,"2,015,022"
6,The Hulk,"342,342",UIP,-75,3,413,"7,862,309"
7,Piglet's Big Movie,"341,676",BVI,-29,6,392,"2,493,692"
8,Charlie's Angels: Full Throttle,"282,544",Col/TriStar,-71,5,320,"11,825,921"
9,Sinbad,"281,981",UIP,-66,2,388,"1,825,814"
10,Daddy Day Care,"251,824",Col/TriStar,-67,4,342,"4,774,539"
11,Agent Cody Banks,"120,839",20th Fox,-77,2,361,"1,177,240"
12,"Good Bye, Lenin!","85,438",UGC,-37,2,27,"342,460"
13,Whale Rider,"76,734",Icon,-47,4,61,"896,301"
14,Buffalo Soldiers,"75,937",Pathe,-55,3,46,"597,699"
15,Chori Chori,"48,913",21st Century,,1,16,"48,913"
,,,,,,,
,Total,"11,347,551",,,,"4,183","64,989,803"
,,,,,,,
21,Nicholas Nickleby,"15,744",20th Fox,-51,6,47,"1,063,828"
28,Johnny English,"4,878",UIP,-46,17,57,"19,293,802"
35,Max,"3,096",Pathe,-61,7,4,"107,537"
45,I Capture the Castle,"1,866",Momentum,-50,13,7,"943,770"
64,Hoover Street Revival,303,Metro Tartan,-52,5,4,"12,472"
70,In this World,181,ICA,-51,19,1,"146,837"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,,,,,,,
,"The figure for ""Terminator 3: Rise of the Machines"" includes £1,054,379 from 369 previews",,,,,,
,,,,,,,
,"The figure for ""Legally Blonde 2: Red, White and Blonde"" includes £290,249 from 270 previews",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""Sinbad"" is 58%",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""Agent Cody Banks"" is 74%",,,,,,
,,,,,,,
,"The fall-of rate without previews for ""Good Bye, Lenin!"" is 33%",,,,,,
,,,,,,,
,The weekend is 57% up on last weekend but 12% down on the same weekend last year,,,,,,
,,,,,,,
,It ranks 12th out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Aug 8 to Aug 10 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date
1,The Pirates of the Caribbean,"3,765,450",BVI,,1,452,"3,765,450"
2,Terminator 3: Rise of the Machines,"2,246,627",Col/TriStar,-63,2,447,"11,399,962"
3,"Legally Blonde 2: Red, White and Blonde","576,033",20th Fox,-63,2,359,"3,136,068"
4,Spy Kids 3D Game Over,"560,170",BVI,-43,2,384,"2,414,807"
5,Rugrats Go Wild,"360,005",UIP,,1,368,"360,005"
6,What a Girl Wants,"220,217",Warner,,1,250,"220,217"
7,Piglet's Big Movie,"195,370",BVI,-43,7,341,"2,974,851"
8,Bruce Almighty,"185,391",BVI,-62,7,298,"23,043,999"
9,Koi..Mil Gaya,"177,100",Yash Raj,,1,36,"177,100"
10,Veronica Guerin,"166,402",BVI,-52,5,231,"2,404,947"
11,Sinbad,"94,165",UIP,-67,3,343,"2,128,863"
12,Charlie's Angels: Full Throttle,"79,489",Col/TriStar,-72,6,216,"12,109,789"
13,The Hulk,"65,310",UIP,-81,4,236,"8,172,009"
14,Daddy Day Care,"59,785",Col/TriStar,-76,5,244,"5,040,678"
15,Respiro,"52,327",Metro,,1,38,"52,327"
,,,,,,,
,Total,"8,803,841",,,,"4,243","77,401,072"
,,,,,,,
16,"Good Bye, Lenin!","49,175",UGC Films,-42,3,29,"455,482"
17,Whale Rider,"39,750",Icon,-48,5,58,"997,407"
18,Buffalo Soldiers,"36,375",Pathe,-52,4,47,"682,476"
35,I Capture the Castle,"3,124",Momentum,67,14,19,"951,912"
36,Nicholas Nickleby,"2,469",20th Fox,-84,7,23,"1,089,792"
38,Max,"2,119",Pathe,-32,8,8,"112,555"
72,In This World,65,ICA,-64,20,1,"147,570"
74,Hoover Street Revival,45,Metro Tartan,-85,6,1,"132,927"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,,,,,,,
,"The figure for ""Pirates of the Caribbean"" includes £553,344 from 379 sites on Tuesday",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""Terminator 3: Rise of the Machines"" is 55%",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""Legally Blonde 3.."" is 54%",,,,,,
,,,,,,,
,"The figure for ""Koi…Mil Gaya"" includes £20,312 from 28 previews",,,,,,
,,,,,,,
,"The figure for ""Respiro"" includes £1,137 from 13 previews",,,,,,
,,,,,,,
,The weekend is 22% down on last weekend and 5% down on the same weekend last year,,,,,,
,,,,,,,
,It ranks 23rd out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Aug 15 to Aug 17 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date
1,American Pie: The Wedding,"4,151,788",UIP,,1,426,"4,151,788"
2,The Pirates of the Caribbean,"2,604,351",BVI,-31,2,454,"9,570,776"
3,Terminator 3: Rise of the Machines,"1,390,236",Col/TriStar,-38,3,456,"14,550,687"
4,Freddy vs. Jason,"785,870",Entertainment,,1,237,"785,870"
5,Spy Kids 3D Game Over,"517,081",BVI,-8,3,395,"3,697,440"
6,"Legally Blonde 2: Red, White and Blonde","366,574",20th Fox,-36,3,347,"4,176,088"
7,Rugrats Go Wild,"307,402",UIP,-15,2,369,"1,192,630"
8,Piglet's Big Movie,"177,722",BVI,-9,8,324,"3,421,116"
9,Bruce Almighty,"113,290",BVI,-39,8,192,"23,372,048"
10,Veronica Guerin,"109,025",BVI,-34,6,113,"2,748,635"
11,What a Girl Wants,"108,339",Warner,-51,2,248,"616,066"
12,Koi..Mil Gaya,"89,440",Yash Raj,-49,2,33,"367,810"
13,Sinbad,"85,258",UIP,-9,4,325,"2,347,607"
14,"Good Bye, Lenin!","57,391",UGC,17,4,29,"577,190"
15,Respiro,"57,225",Metro,9,2,50,"163,120"
,,,,,,,
,Total,"10,920,992",,,,"3,998","71,738,871"
,,,,,,,
18,Whale Rider,"37,713",Icon,-5,6,52,"1,079,716"
19,Buffalo Soldiers,"36,520",Pathe,0,5,37,"760,383"
34,Johnny English,"3,385",UIP,-5,19,53,"19,305,244"
36,I Capture the Castle,"3,213",Momentum,3,15,4,"964,289"
44,Nicholas Nickleby,"1,990",20th Fox,-19,8,10,"1,101,803"
58,Max,484,Pathe,-77,9,4,"116,465"
64,Hoover Street Revival,213,Metro Tartan,373,7,3,"13,180"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,,,,,,,
,"The weekend is 24% up on last weekend, and 66% up on the same weekend last year",,,,,,
,,,,,,,
,It ranks 14th out of the last 52 weeks,,,,,,
,,,,,,,
,"The figure for ""American Pie: The Wedding"" includes £802,322 from 350 previews",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""Pirates of the Caribbean"" is 19%",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""Koi..Mil Gaya"" is 43%",,,,,,
,,,,,,,
,"Without previews, the figure for ""Respiro"" increases by 12%",,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Aug 22 to Aug 24 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date
1,American Pie: The Wedding,"2,180,783",UIP,-47,2,425,"8,976,217"
2,The Pirates of the Caribbean,"2,091,524",BVI,-20,3,448,"14,120,710"
3,Tomb Raider 2,"1,524,676",UIP,,1,449,"1,524,676"
4,Terminator 3: Rise of the Machines,"792,364",Col/TriStar,-43,4,374,"16,418,864"
5,Freddy vs. Jason,"440,799",Entertainment,-44,2,256,"1,687,730"
6,Spy Kids 3D Game Over,"420,315",BVI,-19,4,420,"4,800,126"
7,Confidence,"325,685",Momentum,,1,251,"325,685"
8,Rugrats Go Wild,"235,298",UIP,-23,3,359,"1,871,498"
9,The Man Who Sued God,"195,418",Winchester,,1,123,"195,418"
10,"Legally Blonde 2: Red, White and Blonde","186,846",20th Fox,-49,4,285,"4,776,553"
11,Piglet's Big Movie,"166,858",BVI,-6,9,300,"3,847,544"
12,Swimming Pool,"119,092",UGC,,1,37,"119,092"
13,Veronica Guerin,"69,134",BVI,-37,7,72,"2,942,645"
14,Koi..Mil Gaya,"61,203",Yash Raj,-32,3,35,"489,736"
15,Sinbad,"56,720",UIP,-33,5,216,"2,531,959"
,,,,,,,
,Total,"8,866,715",,,,"4,050","64,628,453"
,,,,,,,
16,Buffalo Soldiers,"44,681",Pathe,22,6,40,"833,556"
17,"Good Bye, Lenin!","41,207",UGC Films,-28,5,29,"678,952"
23,Whale Rider,"26,609",Icon,-29,7,36,"1,156,329"
26,Respiro,"21,773",Metro Tartan,-62,3,23,"240,615"
52,Nicholas Nickleby,890,20th Fox,-55,9,11,"1,110,169"
56,Max,476,Pathe,-2,10,2,"117,723"
68,I Capture the Castle,20,Momentum,-99,16,1,"967,677"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The weekend is 19% down on last weekend, but 20% up on the same weekend last year",,,,,,
,,,,,,,
,It ranks 24th out of the last 52 weeks,,,,,,
,,,,,,,
,"The fall-off rate without previews for ""American Pie: The Wedding"" is 35%",,,,,,
,,,,,,,
,"The figure for ""Tomb Raider 2"" includes £259,028 from 336 previews",,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Aug 29 to Aug 31 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date
1,The Pirates of the Caribbean,"2,037,014",BVI,-3,4,444,"18,601,540"
2,American Pie: The Wedding,"1,498,122",UIP,-31,3,408,"12,387,604"
3,Jeepers Creepers 2,"1,069,346",Pathe,,1,341,"1,069,346"
4,Tomb Raider 2,"845,653",UIP,-45,2,448,"3,546,490"
5,Terminator 3: Rise of the Machines,"526,280",Col/TriStar,-34,5,318,"17,669,984"
6,The Lizzie McGuire Movie,"405,205",BVI,919,2,316,"498,342"
7,Spy Kids 3D Game Over,"390,923",BVI,-7,5,405,"5,794,155"
8,Hollywood Homicide,"352,445",Col/TriStar,,1,291,"352,445"
9,Rugrats Go Wild,"237,344",UIP,1,4,355,"2,472,965"
10,Freddy vs. Jason,"216,596",Entertainment,-51,3,229,"2,241,094"
11,Confidence,"193,977",Momentum,-40,2,220,"829,671"
12,The Man Who Sued God,"147,934",Winchester,-24,2,118,"524,831"
13,Intermission,"146,220",BVI,,1,28,"146,220"
14,Piglet's Big Movie,"138,311",BVI,-17,10,273,"4,224,912"
15,Swimming Pool,"107,615",UGC,-10,2,38,"341,996"
,,,,,,,
,Total,"8,312,985",,,,"4,232","70,701,595"
,,,,,,,
18,"Good Bye, Lenin!","45,822",UGC Films,11,6,29,"772,039"
21,Buffalo Soldiers,"37,237",Pathe,-17,7,31,"916,212"
24,Whale Rider,"29,265",Icon,10,8,47,"1,222,851"
27,Respiro,"19,545",Metro Tartan,-10,4,20,"286,473"
51,I Capture the Castle,"1,677",Momentum,8285,17,2,"975,735"
68,Hoover Street Revival,224,Metro Tartan,,9,2,"14,075"
72,Max,65,Pathe,-86,11,1,"119,375"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,The weekend is 6% down on last weekend but 18% up on the same weekend last year,,,,,,
,,,,,,,
,It ranks 27th out of the last 52 weeks,,,,,,
,,,,,,,
,"The fall-off rate without previews for ""Tomb Raider 2"" is 33%",,,,,,
,,,,,,,
,Weekend Box Office Results Sep 5 to Sep 7 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date
1,The Pirates of the Caribbean,"1,542,745",BVI,-24,5,456,"21,459,651"
2,American Pie: The Wedding,"985,850",UIP,-34,4,423,"14,321,334"
3,Jeepers Creepers 2,"626,423",Pathe,-41,2,339,"2,302,435"
4,Tomb Raider 2,"438,363",UIP,-48,3,368,"4,486,336"
5,Blackball,"376,233",Icon,,1,304,"376,233"
6,Terminator 3: Rise of the Machines,"308,774",Col/TriStar,-41,6,270,"18,280,787"
7,The Lizzie McGuire Movie,"278,501",BVI,-31,3,330,"1,056,029"
8,Camp,"245,183",Momentum,,1,215,"245,183"
9,Spy Kids 3D Game Over,"242,634",BVI,-38,6,386,"6,275,554"
10,Intermission,"193,090",BVI,32,2,33,"498,563"
11,Hollywood Homicide,"173,747",Col/TriStar,-51,2,256,"750,194"
12,The Man Who Sued God,"165,679",Winchester,12,3,164,"782,369"
13,Rugrats Go Wild,"139,734",UIP,-41,5,349,"2,762,620"
14,Belleville Rendezvous,"129,925",Metro,524,2,60,"169,675"
15,Freddy vs. Jason,"117,763",Entertainment,-46,4,206,"2,485,267"
,,,,,,,
,Total,"5,964,644",,,,"4,159","76,252,230"
,,,,,,,
18,Swimming Pool,"76,513",UGC Films,-29,3,42,"490,781"
19,Calender Girls,"74,150",BVI,,1,1,"74,150"
24,"Good Bye, Lenin!","35,754",UGC Films,-22,7,25,"847,390"
25,Whale Rider,"25,495",Icon,-13,9,44,"1,275,212"
26,Buffalo Soldiers,"23,625",Pathe,-37,8,30,"970,951"
34,Respiro,"12,085",Metro Tartan,-38,5,13,"318,609"
60,This is not a Love Song,867,Soda Pictures,,1,4,867
65,I Capture the Castle,451,Momentum,-73,18,2,"980,364"
,,,,,,,
,Comments,,,,,,
,The weekend is 28% down on last weekend and 17% down on the same weekend last year,,,,,,
,,,,,,,
,It ranks 45th out of the last 52 weeks,,,,,,
,,,,,,,
,"The figure for ""Blackball"" includes £22,992 from 229 previews",,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Sep 12 to Sep 14 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date
1,Calendar Girls,"1,762,505",BVI,2277,2,462,"1,877,197"
2,The Pirates of the Caribbean,"1,153,481",BVI,-25,6,434,"23,332,462"
3,American Pie: The Wedding,"664,224",UIP,-33,5,383,"15,494,385"
4,Tears of the Sun,"406,324",Col/TriStar,,1,297,"406,324"
5,Jeepers Creepers 2,"378,792",Pathe,-40,3,318,"2,957,086"
6,Tomb Raider 2,"264,873",UIP,-40,4,313,"4,927,055"
7,The Lizzie McGuire Movie,"192,571",BVI,-31,4,321,"1,290,270"
8,Terminator 3: Rise of the Machines,"179,877",Col/TriStar,-42,7,205,"18,622,818"
9,Spy Kids 3D Game Over,"173,712",BVI,-28,7,358,"6,483,290"
10,Sin Eater,"161,779",20th Fox,,1,160,"161,779"
11,Blackball,"159,917",Icon,-57,2,245,"733,179"
12,Intermission,"153,694",BVI,-20,2,36,"803,074"
13,Spirited Away,"152,504",Optimum,,1,51,"152,504"
14,Camp,"126,514",Momentum,-48,2,205,"469,969"
15,The Man Who Sued God,"89,522",Winchester,-46,4,150,"973,825"
,,,,,,,
,Total,"6,020,289",,,,"3,938","78,685,217"
,,,,,,,
17,Belleville Rendezvous,"83,818",Metro,-36,3,53,"347,461"
23,Swimming Pool,"34,882",UGC Films,-54,4,35,"581,547"
25,The Hard Word,"27,283",Metrodome,,1,27,"27,283"
28,"Good Bye, Lenin!","21,519",UGC Films,-40,8,17,"901,712"
29,Buffalo Soldiers,"14,332",Pathe,-39,9,16,"1,003,799"
31,Whale Rider,"11,511",Icon,-55,10,26,"1,312,161"
44,Respiro,"5,566",Metro Tartan,-54,6,6,"333,767"
67,This is not a Love Song,256,Soda Pictures,-71,2,1,"1,436"
70,I Capture the Castle,83,Momentum,-82,19,2,"984,542"
,,,,,,,
,Comments,,,,,,
,The weekend is 1% up on last weekend and 22% down on the same weekend last year,,,,,,
,,,,,,,
,It ranks 43rd out of the last 52 weeks,,,,,,
,,,,,,,
,"The fall off for ""Blackball"" without previews is 54%",,,,,,
,,,,,,,
,"The figure for Spirited Away includes £6,619 from 16 previews ",,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Sep 19 to Sep 21 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date
1,The Italian Job,"2,294,027",UIP,,1,428,"2,294,027"
2,Calendar Girls,"1,855,986",BVI,5,3,461,"5,679,683"
3,Underworld,"1,487,839",Entertainment,,1,348,"1,487,839"
4,The Pirates of the Caribbean,"883,751",BVI,-23,7,379,"24,695,997"
5,American Pie: The Wedding,"403,367",UIP,-39,6,325,"16,195,854"
6,Jeepers Creepers 2,"185,981",Pathe,-51,4,250,"3,292,610"
7,Spy Kids 3D Game Over,"175,116",BVI,1,8,340,"6,674,341"
8,The Lizzie McGuire Movie,"163,735",BVI,-15,5,317,"1,471,009"
9,Tears of the Sun,"133,315",Col/TriStar,-67,2,274,"727,202"
10,Spirited Away,"127,246",Optimum,-17,2,51,"368,308"
11,Intermission,"126,307",BVI,-18,4,38,"1,039,601"
12,Tomb Raider 2,"122,299",UIP,-54,5,237,"5,136,809"
13,Le Divorce,"93,061",20th Fox,,1,75,"93,061"
14,Rugrats Go Wild,"89,964",UIP,2,7,268,"2,960,646"
15,Terminator 3: Rise of the Machines,"89,651",Col/TriStar,-50,8,144,"18,789,175"
,,,,,,,
,Total,"8,231,645",,,,"3,935","90,906,162"
,,,,,,,
17,Raising Victor Vargas,"50,672",Momentum,,1,22,"50,672"
21,Blackball,"39,866",Icon,-75,3,103,"839,916"
28,Swimming Pool,"20,521",UGC Films,-41,5,24,"633,035"
31,Whale Rider,"13,435",Icon,17,11,22,"1,336,560"
32,"Good Bye, Lenin!","13,285",UGC Films,-38,9,10,"930,962"
33,Buffalo Soldiers,"10,644",Pathe,-26,10,21,"1,025,611"
34,The Hard Word,"9,448",Metrodome,-65,2,24,"54,563"
40,Nine Dead Gay Guys,"4,457",Guerilla Films,,1,5,"4,457"
57,I Capture the Castle,899,Momentum,983,20,3,"987,559"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The weekend is 37% up on last weekend, and 10% up on the same weekend last year",,,,,,
,,,,,,,
,It ranks 29th out of the last 52 weeks,,,,,,
,,,,,,,
,"The figure for ""The Italian Job"" includes £463,174 from 367 previews",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""Spirited Away"" is 13%",,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Sep 26 to Sep 28 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Box office  to date
1,Calendar Girls,"1,761,985",BVI,-5,4,439,"9,493,214"
2,The Italian Job,"1,475,081",UIP,-36,2,428,"4,597,698"
3,Underworld,"868,821",Entertainment,-42,2,350,"3,065,654"
4,Once Upon a Time in Mexico,"846,100",BVI,-,1,313,"846,100"
5,The Pirates of the Caribbean,"776,424",BVI,-12,8,326,"25,851,024"
6,Matchstick Men,"564,481",Warner,962,2,313,"647,483"
7,American Pie: The Wedding,"264,198",UIP,-35,7,223,"16,676,226"
8,Young Adam,"228,692",Warner,-,1,133,"228,692"
9,Ned Kelly,"211,643",UIP,-,1,213,"211,643"
10,Spy Kids 3D Game Over,"177,845",BVI,2,9,332,"6,863,494"
11,The Lizzie McGuire Movie,"142,186",BVI,-13,6,318,"1,623,733"
12,Spirited Away,"103,065",Optimum,-19,3,50,"542,530"
13,Jeepers Creepers 2,"91,033",Pathe,-51,5,163,"3,466,989"
14,Intermission,"89,621",BVI,-29,5,38,"1,220,992"
15,Rugrats Go Wild,"78,896",UIP,-12,8,243,"3,044,715"
,,,,,,,
,Total,"7,680,071",,,,"3,882","78,380,187"
,,,,,,,
,,,,,,,
17,Tomb Raider 2,"42,609",UIP,-65,6,125,"5,222,317"
18,Raising Victor Vargas,"35,301",Momentum,-30,2,23,"120,927"
20,Belleville Rendezvous,"29,250",Metro Tartan,-31,5,20,"520,515"
28,Whale Rider,"14,060",Icon,5,12,26,"1,365,252"
